Connected, dumping recent logs for app football4madridMIO in org pegprieto@es.ibm.com / space dev as pegprieto@es.ibm.com...

2018-12-18T09:56:15.27+0100 [API/0]      OUT Creating build for app with guid d20ba774-b375-4bd8-b58a-0d14f9ef2b14
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        util-deprecate@1.0.2 /tmp/app/node_modules/npm/node_modules/util-deprecate
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        typedarray@0.0.6 /tmp/app/node_modules/npm/node_modules/typedarray
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        duplexify@3.6.0 /tmp/app/node_modules/npm/node_modules/duplexify
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        end-of-stream@1.4.1 /tmp/app/node_modules/npm/node_modules/end-of-stream
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        stream-shift@1.0.0 /tmp/app/node_modules/npm/node_modules/stream-shift
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        flush-write-stream@1.0.3 /tmp/app/node_modules/npm/node_modules/flush-write-stream
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        from2@2.3.0 /tmp/app/node_modules/npm/node_modules/from2
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        parallel-transform@1.1.0 /tmp/app/node_modules/npm/node_modules/parallel-transform
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        cyclist@0.2.2 /tmp/app/node_modules/npm/node_modules/cyclist
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        pump@3.0.0 /tmp/app/node_modules/npm/node_modules/pump
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        pumpify@1.5.1 /tmp/app/node_modules/npm/node_modules/pumpify
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        pump@2.0.1 /tmp/app/node_modules/npm/node_modules/pumpify/node_modules/pump
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        stream-each@1.2.2 /tmp/app/node_modules/npm/node_modules/stream-each
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        through2@2.0.3 /tmp/app/node_modules/npm/node_modules/through2
2018-12-18T09:56:46.40+0100 [STG/0]      OUT        xtend@4.0.1 /tmp/app/node_modules/npm/node_modules/xtend
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        move-concurrently@1.0.1 /tmp/app/node_modules/npm/node_modules/move-concurrently
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        copy-concurrently@1.0.5 /tmp/app/node_modules/npm/node_modules/copy-concurrently
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        fs-write-stream-atomic@1.0.10 /tmp/app/node_modules/npm/node_modules/fs-write-stream-atomic
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        iferr@0.1.5 /tmp/app/node_modules/npm/node_modules/fs-write-stream-atomic/node_modules/iferr
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        iferr@0.1.5 /tmp/app/node_modules/npm/node_modules/copy-concurrently/node_modules/iferr
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        run-queue@1.0.3 /tmp/app/node_modules/npm/node_modules/run-queue
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        promise-inflight@1.0.1 /tmp/app/node_modules/npm/node_modules/promise-inflight
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        ssri@6.0.1 /tmp/app/node_modules/npm/node_modules/ssri
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        unique-filename@1.1.0 /tmp/app/node_modules/npm/node_modules/unique-filename
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        unique-slug@2.0.0 /tmp/app/node_modules/npm/node_modules/unique-slug
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        y18n@4.0.0 /tmp/app/node_modules/npm/node_modules/y18n
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        call-limit@1.1.0 /tmp/app/node_modules/npm/node_modules/call-limit
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        ci-info@1.6.0 /tmp/app/node_modules/npm/node_modules/ci-info
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        cli-columns@3.1.2 /tmp/app/node_modules/npm/node_modules/cli-columns
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        string-width@2.1.1 /tmp/app/node_modules/npm/node_modules/string-width
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        is-fullwidth-code-point@2.0.0 /tmp/app/node_modules/npm/node_modules/string-width/node_modules/is-fullwidth-code-point
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        strip-ansi@4.0.0 /tmp/app/node_modules/npm/node_modules/string-width/node_modules/strip-ansi
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        ansi-regex@3.0.0 /tmp/app/node_modules/npm/node_modules/string-width/node_modules/ansi-regex
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        strip-ansi@3.0.1 /tmp/app/node_modules/npm/node_modules/strip-ansi
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        ansi-regex@2.1.1 /tmp/app/node_modules/npm/node_modules/ansi-regex
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        cli-table3@0.5.0 /tmp/app/node_modules/npm/node_modules/cli-table3
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        object-assign@4.1.1 /tmp/app/node_modules/npm/node_modules/object-assign
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        columnify@1.5.4 /tmp/app/node_modules/npm/node_modules/columnify
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        wcwidth@1.0.1 /tmp/app/node_modules/npm/node_modules/wcwidth
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        defaults@1.0.3 /tmp/app/node_modules/npm/node_modules/defaults
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        clone@1.0.4 /tmp/app/node_modules/npm/node_modules/clone
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        config-chain@1.1.12 /tmp/app/node_modules/npm/node_modules/config-chain
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        ini@1.3.5 /tmp/app/node_modules/npm/node_modules/ini
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        proto-list@1.2.4 /tmp/app/node_modules/npm/node_modules/proto-list
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        debuglog@1.0.1 /tmp/app/node_modules/npm/node_modules/debuglog
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        detect-indent@5.0.0 /tmp/app/node_modules/npm/node_modules/detect-indent
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        detect-newline@2.1.0 /tmp/app/node_modules/npm/node_modules/detect-newline
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        dezalgo@1.0.3 /tmp/app/node_modules/npm/node_modules/dezalgo
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        asap@2.0.6 /tmp/app/node_modules/npm/node_modules/asap
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        editor@1.0.0 /tmp/app/node_modules/npm/node_modules/editor
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        find-npm-prefix@1.0.2 /tmp/app/node_modules/npm/node_modules/find-npm-prefix
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        has-unicode@2.0.1 /tmp/app/node_modules/npm/node_modules/has-unicode
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        hosted-git-info@2.7.1 /tmp/app/node_modules/npm/node_modules/hosted-git-info
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        iferr@1.0.2 /tmp/app/node_modules/npm/node_modules/iferr
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        init-package-json@1.10.3 /tmp/app/node_modules/npm/node_modules/init-package-json
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        npm-package-arg@6.1.0 /tmp/app/node_modules/npm/node_modules/npm-package-arg
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        osenv@0.1.5 /tmp/app/node_modules/npm/node_modules/osenv
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        os-homedir@1.0.2 /tmp/app/node_modules/npm/node_modules/os-homedir
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        os-tmpdir@1.0.2 /tmp/app/node_modules/npm/node_modules/os-tmpdir
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        semver@5.5.1 /tmp/app/node_modules/npm/node_modules/semver
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        validate-npm-package-name@3.0.0 /tmp/app/node_modules/npm/node_modules/validate-npm-package-name
2018-12-18T09:56:46.41+0100 [STG/0]      OUT        builtins@1.0.3 /tmp/app/node_modules/npm/node_modules/builtins
2018-12-18T09:56:46.42+0100 [STG/0]      OUT        promzard@0.3.0 /tmp/app/node_modules/npm/node_modules/promzard
2018-12-18T09:56:46.42+0100 [STG/0]      OUT        read@1.0.7 /tmp/app/node_modules/npm/node_modules/read
2018-12-18T09:56:46.42+0100 [STG/0]      OUT        mute-stream@0.0.7 /tmp/app/node_modules/npm/node_modules/mute-stream
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        decamelize@1.2.0 /tmp/app/node_modules/npm/node_modules/decamelize
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        find-up@2.1.0 /tmp/app/node_modules/npm/node_modules/find-up
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        locate-path@2.0.0 /tmp/app/node_modules/npm/node_modules/locate-path
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        p-locate@2.0.0 /tmp/app/node_modules/npm/node_modules/p-locate
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        p-limit@1.2.0 /tmp/app/node_modules/npm/node_modules/p-limit
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        p-try@1.0.0 /tmp/app/node_modules/npm/node_modules/p-try
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        path-exists@3.0.0 /tmp/app/node_modules/npm/node_modules/path-exists
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        get-caller-file@1.0.2 /tmp/app/node_modules/npm/node_modules/get-caller-file
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        os-locale@2.1.0 /tmp/app/node_modules/npm/node_modules/os-locale
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        lcid@1.0.0 /tmp/app/node_modules/npm/node_modules/lcid
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        invert-kv@1.0.0 /tmp/app/node_modules/npm/node_modules/invert-kv
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        mem@1.1.0 /tmp/app/node_modules/npm/node_modules/mem
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        mimic-fn@1.2.0 /tmp/app/node_modules/npm/node_modules/mimic-fn
2018-12-18T09:56:46.51+0100 [STG/0]      OUT        require-directory@2.1.1 /tmp/app/node_modules/npm/node_modules/require-directory
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        require-main-filename@1.0.1 /tmp/app/node_modules/npm/node_modules/require-main-filename
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        which-module@2.0.0 /tmp/app/node_modules/npm/node_modules/which-module
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        y18n@3.2.1 /tmp/app/node_modules/npm/node_modules/yargs/node_modules/y18n
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        yargs-parser@9.0.2 /tmp/app/node_modules/npm/node_modules/yargs-parser
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lockfile@1.0.4 /tmp/app/node_modules/npm/node_modules/lockfile
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash._baseindexof@3.1.0 /tmp/app/node_modules/npm/node_modules/lodash._baseindexof
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash._baseuniq@4.6.0 /tmp/app/node_modules/npm/node_modules/lodash._baseuniq
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash._createset@4.0.3 /tmp/app/node_modules/npm/node_modules/lodash._createset
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash._root@3.0.1 /tmp/app/node_modules/npm/node_modules/lodash._root
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash._bindcallback@3.0.1 /tmp/app/node_modules/npm/node_modules/lodash._bindcallback
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash._cacheindexof@3.0.2 /tmp/app/node_modules/npm/node_modules/lodash._cacheindexof
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash._createcache@3.1.2 /tmp/app/node_modules/npm/node_modules/lodash._createcache
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash._getnative@3.9.1 /tmp/app/node_modules/npm/node_modules/lodash._getnative
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash.clonedeep@4.5.0 /tmp/app/node_modules/npm/node_modules/lodash.clonedeep
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash.restparam@3.6.1 /tmp/app/node_modules/npm/node_modules/lodash.restparam
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash.union@4.6.0 /tmp/app/node_modules/npm/node_modules/lodash.union
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash.uniq@4.5.0 /tmp/app/node_modules/npm/node_modules/lodash.uniq
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        lodash.without@4.4.0 /tmp/app/node_modules/npm/node_modules/lodash.without
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        meant@1.0.1 /tmp/app/node_modules/npm/node_modules/meant
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        nopt@4.0.1 /tmp/app/node_modules/npm/node_modules/nopt
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        npm-audit-report@1.3.1 /tmp/app/node_modules/npm/node_modules/npm-audit-report
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        npm-cache-filename@1.0.2 /tmp/app/node_modules/npm/node_modules/npm-cache-filename
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        npm-install-checks@3.0.0 /tmp/app/node_modules/npm/node_modules/npm-install-checks
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        npm-profile@3.0.2 /tmp/app/node_modules/npm/node_modules/npm-profile
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        npm-registry-client@8.6.0 /tmp/app/node_modules/npm/node_modules/npm-registry-client
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        retry@0.10.1 /tmp/app/node_modules/npm/node_modules/npm-registry-client/node_modules/retry
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        ssri@5.3.0 /tmp/app/node_modules/npm/node_modules/npm-registry-client/node_modules/ssri
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        npm-registry-fetch@1.1.0 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        figgy-pudding@2.0.1 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch/node_modules/figgy-pudding
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        make-fetch-happen@3.0.0 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch/node_modules/make-fetch-happen
2018-12-18T09:56:46.52+0100 [STG/0]      OUT        cacache@10.0.4 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch/node_modules/cacache
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        mississippi@2.0.0 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch/node_modules/cacache/node_modules/mississippi
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        pump@2.0.1 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch/node_modules/pump
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        ssri@5.3.0 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch/node_modules/ssri
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        socks-proxy-agent@3.0.1 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch/node_modules/socks-proxy-agent
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        socks@1.1.10 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch/node_modules/socks
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        smart-buffer@1.1.15 /tmp/app/node_modules/npm/node_modules/npm-registry-fetch/node_modules/smart-buffer
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        npm-user-validate@1.0.0 /tmp/app/node_modules/npm/node_modules/npm-user-validate
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        opener@1.5.1 /tmp/app/node_modules/npm/node_modules/opener
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        qrcode-terminal@0.12.0 /tmp/app/node_modules/npm/node_modules/qrcode-terminal
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        query-string@6.1.0 /tmp/app/node_modules/npm/node_modules/query-string
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        decode-uri-component@0.2.0 /tmp/app/node_modules/npm/node_modules/decode-uri-component
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        strict-uri-encode@2.0.0 /tmp/app/node_modules/npm/node_modules/strict-uri-encode
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        qw@1.0.1 /tmp/app/node_modules/npm/node_modules/qw
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        read-installed@4.0.3 /tmp/app/node_modules/npm/node_modules/read-installed
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        readdir-scoped-modules@1.0.2 /tmp/app/node_modules/npm/node_modules/readdir-scoped-modules
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        util-extend@1.0.3 /tmp/app/node_modules/npm/node_modules/util-extend
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        read-package-tree@5.2.1 /tmp/app/node_modules/npm/node_modules/read-package-tree
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        retry@0.12.0 /tmp/app/node_modules/npm/node_modules/retry
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        sha@2.0.1 /tmp/app/node_modules/npm/node_modules/sha
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        sorted-object@2.0.1 /tmp/app/node_modules/npm/node_modules/sorted-object
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        sorted-union-stream@2.1.3 /tmp/app/node_modules/npm/node_modules/sorted-union-stream
2018-12-18T09:56:46.53+0100 [STG/0]      OUT        from2@1.3.0 /tmp/app/node_modules/npm/node_modules/sorted-union-stream/node_modules/from2
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        readable-stream@1.1.14 /tmp/app/node_modules/npm/node_modules/sorted-union-stream/node_modules/readable-stream
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        isarray@0.0.1 /tmp/app/node_modules/npm/node_modules/sorted-union-stream/node_modules/isarray
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        string_decoder@0.10.31 /tmp/app/node_modules/npm/node_modules/sorted-union-stream/node_modules/string_decoder
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        stream-iterate@1.2.0 /tmp/app/node_modules/npm/node_modules/stream-iterate
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        stringify-package@1.0.0 /tmp/app/node_modules/npm/node_modules/stringify-package
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        text-table@0.2.0 /tmp/app/node_modules/npm/node_modules/text-table
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        tiny-relative-date@1.3.0 /tmp/app/node_modules/npm/node_modules/tiny-relative-date
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        unpipe@1.0.0 /tmp/app/node_modules/npm/node_modules/unpipe
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        bcrypt-pbkdf@1.0.2 /tmp/app/node_modules/npm/node_modules/bcrypt-pbkdf
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        tweetnacl@0.14.5 /tmp/app/node_modules/npm/node_modules/tweetnacl
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        colors@1.1.2 /tmp/app/node_modules/npm/node_modules/colors
2018-12-18T09:56:46.54+0100 [STG/0]      OUT        ecc-jsbn@0.1.2 /tmp/app/node_modules/npm/node_modules/ecc-jsbn
2018-12-18T09:56:46.58+0100 [STG/0]      OUT        extract-opts@2.2.0 /tmp/app/node_modules/getmac/node_modules/extract-opts
2018-12-18T09:56:46.58+0100 [STG/0]      OUT        typechecker@2.0.8 /tmp/app/node_modules/getmac/node_modules/extract-opts/node_modules/typechecker
2018-12-18T09:56:46.58+0100 [STG/0]      OUT        passport-twitter@1.0.3 /tmp/app/node_modules/passport-twitter
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        passport-oauth1@1.0.1 /tmp/app/node_modules/passport-twitter/node_modules/passport-oauth1
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        passport-strategy@1.0.0 /tmp/app/node_modules/passport-twitter/node_modules/passport-oauth1/node_modules/passport-strategy
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        oauth@0.9.12 /tmp/app/node_modules/passport-twitter/node_modules/passport-oauth1/node_modules/oauth
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        utils-merge@1.0.0 /tmp/app/node_modules/passport-twitter/node_modules/passport-oauth1/node_modules/utils-merge
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        xtraverse@0.1.0 /tmp/app/node_modules/passport-twitter/node_modules/xtraverse
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        xmldom@0.1.19 /tmp/app/node_modules/passport-twitter/node_modules/xtraverse/node_modules/xmldom
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        passport-linkedin-oauth2@1.2.1 /tmp/app/node_modules/passport-linkedin-oauth2
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        passport-oauth2@1.1.2 /tmp/app/node_modules/passport-linkedin-oauth2/node_modules/passport-oauth2
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        ee-first@1.1.0 /tmp/app/node_modules/body-parser/node_modules/on-finished/node_modules/ee-first
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        qs@2.3.3 /tmp/app/node_modules/body-parser/node_modules/qs
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        raw-body@1.3.2 /tmp/app/node_modules/body-parser/node_modules/raw-body
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        type-is@1.5.7 /tmp/app/node_modules/body-parser/node_modules/type-is
2018-12-18T09:56:46.59+0100 [STG/0]      OUT        mime-types@2.0.9 /tmp/app/node_modules/body-parser/node_modules/type-is/node_modules/mime-types
2018-12-18T09:56:46.60+0100 [STG/0]      OUT        mime-db@1.7.0 /tmp/app/node_modules/body-parser/node_modules/type-is/node_modules/mime-types/node_modules/mime-db
2018-12-18T09:56:46.60+0100 [STG/0]      OUT        node-linkedin@0.3.6 /tmp/app/node_modules/node-linkedin
2018-12-18T09:56:46.60+0100 [STG/0]      OUT        lodash@2.4.1 /tmp/app/node_modules/node-linkedin/node_modules/lodash
2018-12-18T09:56:46.60+0100 [STG/0]      OUT        request@2.31.0 /tmp/app/node_modules/node-linkedin/node_modules/request
